,url,title,published,content,tag
1570,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,"Even though we’ve known about anthropogenic climate change for a few decades now, the reaction of the state was still to appeal the decision. In 2018, the Court of Appeal ruled in favour of Urgenda again, using human rights – which climate change coincidentally has quite a large effect on – as their core argument. Following this, the state appealed to the Supreme Court, the highest court in the country. As of today, no verdict has been publicised.",p
1571,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,The director of change,h2
1572,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,"As the commander at the forefront of the charge, the woman of the hour was, and still remains, an important part of the case. Born in 1966 in the Netherlands, Marjan Minnesma has spent a large portion of her life in the field of sustainability, though she began by studying business administration before moving onto philosophy and environmental law. Professionally, she has worked for organisations on different sides of the debate, such as Greenpeace, Shell or even the Dutch government; having collected some experience behind enemy lines is probably one of the reasons she has been so successful as the director of Urgenda. In addition, she worked for over 10 years at a variety of universities. It was at the Erasmus University in Rotterdam where she met her Urgenda co-founder, Professor Rotmans.",p
1573,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,Remember the name (Credit: Plan A),p
1574,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,"However, one of the things I find most inspiring about Marjan isn’t her credentials, but her drive to action. After all, you don’t end up being named the most sustainable person in the Netherlands three years in a row for simply sitting around. For example, instead of flying to the COP21 in Paris in 2015, she spent almost a month walking the entire distance from the Netherlands. Along the way, she was accompanied by special guests on different days, who would then leave a milestone with a small message. All of this was done to raise awareness for one point: now is the time to act. In a world where media personalities preach about sustainability without changing their own behaviour, shedding light on people like Marjan becomes more important.",p
1575,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,An inspiring story of climate action,h2
1576,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,"Plea for Climate Action, in every country in every direction! (Credit: Plan A)",p
1577,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,"For me, learning about her story was the first time I had seen someone’s actions align with what they were saying, at least in the realm of sustainability. It made me realise that, despite my interest in creating a sustainable world, I was still in a way a kind of hypocrite. My goal as a chemistry student was to find a solution for our energy problems in the lab, yet it hadn’t even occurred to me to think about my own life and own behaviours, outside of switching off the lights every now and then. This is the point at which I realised that a technological solution to the climate crisis wasn’t the answer to all of our problems. I began to realise that the problem was much more nuanced, much more political and in turn much more personal too. Having figured that out, I felt like the best thing I go do for the sustainability movement was to try and communicate this to a wider audience. And thus began the spark which led me into journalism.",p
1578,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,Hope for the future,h2
1579,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,"Although the court case is still going on a few years later, it remains a prominent beacon of hope from the last few years. Taking on a government is no easy task, and Marjan’s courage to lead that process has led to other lawsuits in other parts of the world. This is further proof that taking action can lead to results. Luckily in recent years, other females who have taken on a similar role, Greta Thunberg being one of the biggest examples. Our next story will take us back in time, to explore one woman’s journey from planting trees to receiving the Nobel Peace Prize. Can you guess who I am talking about?",p
1580,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,"Marjan’s story is always one which will stay with me, due to the profound impact it had on my life. Without her story, perhaps I’d be sitting now in a lab instead of behind my laptop writing this piece. In my eyes, I’m a living example of how she is not only an excellent role model to girls and women around the globe, but a role model for everyone who wants to win this fight for a sustainable future.",p
1581,https://plana.earth/academy/the-woman-who-led-the-fight-against-the-dutch-government-and-won/,The Woman Who Led the Fight Against the Dutch Government and Won,2019-08-26,This piece is a collaboration between Jack McGovan of Delta S and Plan A. It is one in a series of pieces on the woman who made sustainability what it is today. All of the illustrations have been provided courtesy of Plan A. ,p
1582,https://plana.earth/academy/datacenters-environmental-threat-or-chance-of-a-sustainable-future/,Datacenters: Environmental Threat or Chance of a Sustainable Future?,2019-08-23,"This article is the first of a series on data centres and sustainability, created by Submer and Plan A. Technology plays such a central role in our everyday lives, yet its impact on the planet receives very little coverage. With this series, we hope to shed light on the fastest-growing technologies of humankind’s potential for good and for harm. ",p
1583,https://plana.earth/academy/datacenters-environmental-threat-or-chance-of-a-sustainable-future/,Datacenters: Environmental Threat or Chance of a Sustainable Future?,2019-08-23,"Last 27th June, United Kingdom’s goal of net-zero carbon by 2050 became law. The decision – taken by former PM Theresa May as she was walking out the door – makes the United Kingdom the world’s first G7 country to establish this form of legally binding target. It is a historical milestone not just for the UK, but for the whole planet. But what does “net-zero carbon” mean? How is this goal achievable?",p
